business_id,labels
r5ldz,2 3 4 6 7 9 
r5lj2,3 4 5 6 7 8 
r5md1,2 3 4 5 6 7 8 
r5t6q,2 3 4 6 7 9 
r5vvl,2 3 4 5 6 7 8 
r628o,2 3 4 5 6 7 8 
r629t,2 3 4 6 7 
r63g3,2 9 
r6494,2 3 6 7 9 
r6fub,2 3 4 6 7 9 
r6idm,2 3 4 5 6 7 8 
r6imr,2 3 6 7 
r6l8r,2 3 6 7 9 
r6m2l,2 3 5 6 7 
r6mww,2 3 4 5 6 7 8 
r6r6b,2 3 6 7 
r6rbg,2 3 6 7 9 
r6s1i,2 3 4 5 6 7 8 
r6xd7,2 3 6 7 
r70q9,2 3 4 5 6 7 8 9 
r7b0l,2 3 4 5 6 7 8 
r7cam,3 5 6 7 8 
r7f8t,3 4 5 6 7 8 9 
r7j4s,2 3 6 7 8 
r7jml,2 3 6 7 9 
r7jzw,2 3 4 6 7 
r7p58,2 3 4 5 6 7 8 
r7pyb,2 3 4 5 6 7 8 
r7r0h,2 3 4 5 6 7 8 
r7twc,2 3 4 5 6 7 8 
r7vpj,2 4 5 6 7 8 
r7ypc,2 3 4 5 6 7 8 
r7zzs,2 3 4 5 6 7 8 
r883m,2 3 4 6 7 
r8890,2 3 4 5 6 7 8 
r891p,2 3 4 6 7 
r8920,3 4 5 6 7 8 9 
r8arj,2 3 6 7 9 
r8ffw,2 3 4 5 6 7 8 
r8ggw,2 3 4 5 6 7 8 
r8jox,2 3 4 5 6 7 8 
r8vbo,2 3 5 6 7 
r95or,2 3 4 5 6 7 8 
r9iie,2 3 4 5 6 7 8 
r9k83,2 4 6 7 9 
r9s34,2 3 4 5 6 7 8 
r9s7q,2 3 4 5 6 7 8 
ragpe,2 3 4 6 7 
rahy9,3 4 5 6 7 8 9 
rb84f,2 3 6 7 9 
rbe7u,3 4 5 6 7 8 
rbpbj,2 3 4 5 6 7 8 
rbyck,2 3 4 5 6 7 8 9 
rc3zr,2 3 4 5 6 7 8 
rc8pl,2 3 5 6 7 8 9 
rcc5l,2 3 4 5 6 7 
rcegl,2 3 4 5 6 7 8 
rcepr,2 3 6 7 8 
rchdw,3 4 5 6 7 8 
rck0s,2 3 6 7 9 
rco2l,1 2 3 6 
rco53,2 3 4 5 6 7 8 
rd2bw,2 3 4 5 6 7 8 
rdaop,2 3 4 5 6 7 8 
rdbnx,2 3 4 5 6 7 8 
rdhm6,2 3 4 5 6 7 9 
rdufp,2 3 4 6 7 8 
rdupw,2 3 6 7 
re22l,2 3 4 5 6 7 8 
ree0a,2 3 4 5 6 7 8 
regab,2 3 4 5 6 7 8 
rehd9,2 3 6 7 9 
relq0,2 3 4 5 6 7 8 
relxg,4 5 7 8 9 
remw4,2 3 6 7 9 
renhb,2 3 6 7 9 
repyq,2 9 
req7q,2 3 4 5 6 7 8 
rf0c0,2 3 6 7 9 
rf3se,3 4 5 6 7 8 9 
rf5a4,2 3 6 7 9 
rfcos,2 3 4 5 6 7 
rff1x,2 3 4 6 8 
rfj9i,2 3 4 6 7 
rfkhq,2 3 4 6 7 9 
rfqlz,1 7 9 
rfwc4,2 3 4 5 6 7 8 
rg5rw,2 3 4 5 6 7 8 
rg8om,4 5 7 8 9 
rgbcm,2 3 4 6 7 
rgee8,2 3 6 7 
rgquk,2 3 6 7 9 
rh1ko,2 3 4 6 7 
rh1n4,3 4 5 6 7 8 
rhbgm,2 3 4 5 6 7 8 
rhfxr,2 3 6 7 8 9 
rhhad,2 3 4 5 6 7 8 
rhumn,2 3 4 5 6 7 8 
rhwpo,2 3 5 6 7 9 
riduw,3 4 5 6 7 8 
rihf8,2 3 4 5 6 7 8 
riivl,2 3 4 5 6 7 8 
rioco,2 3 4 5 6 7 8 
riokr,2 3 4 5 6 7 8 9 
rirg4,2 3 6 7 9 
rit7n,2 3 4 5 6 7 8 
rj3fl,2 3 4 6 7 9 
rj3mi,2 3 6 7 9 
rj45r,2 3 6 7 9 
rj5da,1 2 3 4 6 7 9 
rjac4,2 3 6 7 
rjc4b,2 3 6 7 
rjjuy,2 3 4 5 6 7 8 
rjmvs,2 3 4 5 6 7 9 
rjopf,1 2 6 7 9 
rjueo,2 3 4 5 6 7 8 
rjvrc,1 2 3 4 6 7 8 9 
rk3ap,2 3 6 7 9 
rk3xz,2 3 4 5 6 7 8 
rka08,2 3 6 7 9 
rkc0d,2 3 4 5 6 7 8 
rl51r,2 3 4 5 6 7 8 
rl60c,2 3 6 7 9 
rl6ij,2 3 4 5 6 7 8 
rl851,2 3 4 5 6 7 
rlb9o,2 3 4 5 6 7 8 
rlclj,2 3 4 5 6 7 8 
rlg63,2 3 4 5 6 7 8 
rljgv,3 4 5 7 
rlk27,3 4 5 6 7 8 
rlkd0,9
rlmqs,2 3 6 7 9 
rlop8,2 3 4 6 7 
rlvs8,2 3 6 7 9 
rm2rm,2 3 4 5 6 7 8 
rm2th,2 3 6 7 9 
rm3ho,2 3 4 5 6 7 8 
rm8bz,2 3 6 7 9 
rm8w3,2 3 6 7 8 9 
rmhux,2 3 4 6 7 9 
rmrcr,2 3 4 5 6 7 8 
rn36j,2 3 4 5 6 7 8 
rn3uc,2 3 6 7 8 
rn6k5,2 3 5 6 7 8 
rnj19,2 3 4 6 7 8 9 
rnqpc,2 3 4 5 6 7 8 
rnsp8,2 3 4 6 7 8 
rny24,2 3 4 5 6 7 8 
rnyhv,2 3 4 5 6 7 8 
rnzdx,2 3 6 7 9 
ro5n7,2 3 4 6 7 
rof1u,2 3 6 7 
roilr,2 3 4 5 6 7 8 
rojc5,2 3 6 7 9 
rot2q,2 3 4 5 6 7 8 
roy3c,2 3 4 5 6 7 8 
rpbqn,2 3 7 9 
rph7o,3 4 5 6 7 8 
rpp8q,2 3 4 6 7 9 
rpvzv,2 3 5 6 7 
rq3hm,3 4 5 6 7 8 
rq6sy,2 4 6 7 9 
rq834,2 3 4 5 6 7 8 
rq8mv,2 3 4 5 6 7 8 
rqb9b,2 3 4 6 7 9 
rqddl,3 7 9 
rql7d,2 3 5 6 7 8 
rqnee,2 3 4 5 6 7 8 
rqr6r,2 3 6 7 
rqtzp,1 2 3 4 6 7 9 
rquiz,2 3 4 5 6 7 8 
rr4bf,2 3 4 5 6 7 8 
rrmw6,2 3 6 7 9 
rrszt,3 6 7 9 
rrwhn,2 3 4 5 6 7 
rs1xg,3 4 5 6 7 8 
rs38u,2 3 6 7 
rsfms,2 3 5 6 7 9 
rsn45,2 3 4 5 6 7 
rsobu,2 3 4 6 7 
rt4gf,2 3 4 5 6 7 8 9 
rt89l,2 3 4 5 6 7 
rtaz4,2 3 4 5 6 7 8 
rtl1i,2 6 7 9 
rtndt,2 3 4 6 7 
rtzdo,2 3 4 6 7 
rtzz0,2 3 4 6 7 9 
ru01c,2 3 4 5 6 7 8 
ru86n,2 3 4 5 6 7 8 
rue9s,2 3 4 6 7 
ruf95,2 3 4 5 6 7 8 
rujxt,2 3 4 5 6 7 8 
rv5by,2 3 4 5 6 7 8 
rv91k,2 3 4 5 6 7 
rva32,2 3 4 5 6 7 8 
rvfz3,2 3 4 5 6 7 8 
rvgdt,2 3 4 5 6 7 8 
rvhc1,2 3 6 7 9 
rvhec,2 3 6 7 8 
rvibf,2 3 4 5 6 7 8 
rvrqb,2 3 4 5 6 7 8 
rw0rj,2 3 4 5 6 7 
rw27v,2 3 4 6 7 9 
rw6dn,2 3 4 5 6 7 8 
rw7b9,2 3 4 5 6 7 8 
rwap2,3 7 8 
rwfa8,2 4 6 7 9 
rwgnf,2 3 6 7 9 
rwix2,2 3 4 6 7 
rwjud,2 3 4 6 7 9 
rwnai,2 3 4 6 7 8 
rwo8t,2 3 4 5 6 7 8 
rx2lp,4 5 6 7 9 
rx5mm,2 3 4 5 6 7 8 
rx6zz,2 3 4 5 6 7 8 
rxd7g,2 3 6 7 9 
rxh1j,2 3 4 5 6 7 8 
rxhg0,2 3 4 5 6 7 8 
rxisc,2 3 4 5 6 7 8 
ry7of,2 3 6 7 9 
ry990,2 3 6 7 
rypuw,2 3 4 5 6 7 8 
rywhb,1 2 3 4 6 7 9 
rz313,2 3 6 7 
rz3cd,2 3 4 5 6 7 8 
rzf0v,3 4 5 6 7 8 9 
rzrz9,2 3 4 5 6 7 8 
rzuss,2 3 4 5 6 7 8 
rzz2t,2 3 4 6 7 
s0140,2 3 4 5 6 7 8 
s098q,2 3 4 5 6 7 8 
s09vu,3 4 5 6 7 
s0dx6,2 3 6 7 
s0ln7,2 3 6 7 
s0m7q,2 3 4 5 6 7 8 9 
s0uvl,1 6 7 9 
s0vhs,3 4 5 6 7 8 
s10bn,2 3 4 5 6 7 8 
s18fu,2 3 5 6 7 9 
s1e3l,2 3 4 5 6 7 8 9 
s1e9w,2 3 4 5 6 7 8 
s1fyv,2 3 4 5 6 7 8 
s1g65,2 3 4 5 6 7 8 
s1xw4,2 3 4 5 6 7 8 
s1ysp,2 3 5 6 7 8 
s2024,2 3 4 5 6 7 8 
s22x5,3 4 5 6 7 8 9 
s284g,2 3 4 5 6 7 8 
s2apr,2 3 6 7 9 
s2b12,2 3 6 7 9 
s2eee,2 3 4 5 6 7 8 
s2hwc,2 9 
s2wic,2 3 4 5 6 7 8 
s3010,6 7 8 9 
s30dr,2 3 6 7 
s317q,2 3 4 5 6 7 8 
s35j2,2 3 4 5 6 7 8 
s3b3h,2 3 5 6 7 8 9 
s3djt,2 3 4 5 6 7 8 
s3kx0,2 4 6 9 
s3qnf,2 3 4 5 6 7 8 
s3xu4,2 3 4 5 6 7 8 
s3yah,2 3 4 5 6 7 8 
s45f4,2 3 4 5 6 7 8 
s468n,2 3 4 5 6 7 8 
s48jk,2 3 4 5 6 7 8 
s490s,2 3 6 7 8 
s4bqi,2 3 4 5 6 7 8 
s4dsk,2 3 4 5 6 7 8 
s4e2o,2 3 4 5 6 7 8 
s4fkt,2 3 4 5 6 7 8 
s4g31,1 2 3 4 6 7 9 
s4i9a,3 4 6 7 8 
s4n0d,3 4 5 7 8 9 
s58un,2 3 6 7 
s5a6b,2 3 4 5 6 7 8 
s5fri,2 3 4 5 6 7 8 
s5hdh,2 3 4 6 7 
s5jnt,2 3 4 6 7 8 
s5lbt,2 3 6 7 9 
s5qwp,2 3 4 5 6 7 8 
s5sek,2 3 4 5 6 7 8 
s5t0z,2 3 4 6 7 
s5vll,2 3 4 5 6 7 8 
s6f16,2 3 6 7 
s6f8f,2 3 4 5 6 7 8 
s6gto,2 3 4 5 6 7 8 
s6m93,2 3 4 5 6 7 8 
s6mbi,2 3 6 7 8 
s6o9c,2 3 4 5 6 7 9 
s6pbf,2 3 4 6 7 9 
s6r9i,2 3 4 5 6 7 8 
s6ue4,2 3 4 5 6 7 8 
s6w29,6 7 9 
s6wzb,2 3 4 5 6 7 8 
s70pi,2 3 4 5 6 7 8 
s79mq,2 4 6 7 9 
s7cpd,2 3 6 7 9 
s7oae,2 3 4 5 6 7 8 
s7p3x,2 3 6 7 9 
s7ryb,2 3 4 5 6 7 
s80xk,2 3 4 5 6 7 8 
s85z4,2 3 4 6 7 9 
s88oo,2 3 4 5 6 7 8 
s8azy,2 6 7 9 
s8i19,2 3 4 5 6 7 8 
s8tab,2 3 4 5 6 7 8 
s8url,2 3 4 6 7 
s91z8,2 3 6 7 9 
s91zo,2 3 4 5 6 7 8 
s93qk,2 3 6 7 
s95g2,2 3 4 5 6 7 8 
s98b3,2 3 6 7 
s9en7,2 3 6 7 
s9jcd,2 3 6 7 8 
s9l8r,2 3 6 7 9 
s9rgd,2 3 4 5 6 7 8 
s9tsa,2 3 6 7 
sa7ns,2 3 4 5 6 7 8 
sacuu,2 3 4 6 7 9 
saeci,1 3 6 
sahb7,2 3 4 5 6 7 8 
saiay,2 3 4 5 6 7 8 
saop5,2 6 7 9 
saud6,1 2 3 4 6 7 9 
sbf7o,2 3 5 6 7 8 
sbjji,2 3 6 7 9 
sbprv,2 3 6 7 9 
sbqw7,2 3 4 5 6 7 8 
sbux0,2 3 5 6 7 8 
sc8dp,2 3 6 7 
sc92v,2 3 4 5 6 7 8 
scc07,2 3 4 5 6 7 8 9 
scn33,2 3 6 7 
scpji,2 3 4 5 6 7 8 
scw45,2 3 4 6 7 9 
sd0ba,3 4 6 7 9 
sd8qc,2 3 4 5 6 7 8 
sdb51,2 3 4 5 6 7 8 
sdgfr,2 3 4 5 6 7 8 
sdiep,2 3 4 5 6 7 
sdl6c,2 3 4 5 6 7 8 
sdnmc,2 3 6 7 8 9 
sdob8,2 3 6 7 
sdysi,2 3 4 5 6 7 8 
sdz5f,1 2 3 6 7 8 
se0qf,2 3 4 5 6 7 8 
se1ko,2 3 4 6 7 
se62x,2 3 6 7 9 
se689,2 3 4 5 6 7 8 
se7yf,2 3 6 7 9 
se904,2 3 6 7 
secj2,2 3 4 5 6 7 8 
seclx,1 2 3 4 6 7 
seem4,2 4 6 7 9 
seive,2 3 4 5 6 7 8 
semre,2 3 6 7 8 
sf1f1,2 3 4 6 7 
sf6dy,2 3 6 7 
sf6hx,2 3 4 5 6 7 8 
sfbv6,2 3 4 6 7 9 
sfe3j,2 3 4 5 6 7 8 
sfswb,2 3 4 5 6 7 8 
sg25s,2 3 4 5 6 7 8 
sg83j,2 3 6 7 9 
sghtt,3 4 5 6 7 8 
sgny3,3 4 5 6 7 8 
sgod4,2 3 4 5 6 7 8 
sgqlq,2 3 6 7 9 
sguuk,1 6 7 9 
sgwpc,2 3 6 7 9 
sgyt8,2 3 4 5 6 7 8 
sgze8,3 4 5 6 7 8 9 
sidw7,2 3 4 6 7 9 
siemn,2 3 6 7 9 
sievj,2 3 4 5 6 7 8 
sin1k,3 4 5 6 7 8 9 
sip1t,2 3 4 5 6 7 8 
siw1z,2 3 6 7 8 
sj67t,3 4 5 6 7 
sj6vj,2 3 6 7 
sj8fr,2 3 4 5 6 7 8 
sjec1,2 3 4 5 6 7 8 
sjjdd,3 4 6 7 9 
sjlix,3 4 6 7 9 
sjprg,2 3 4 5 6 7 8 
sk2ce,3 4 5 6 7 8 
skaq6,2 3 4 5 6 7 8 
skrex,3 4 5 7 8 
skrxd,2 3 4 5 6 7 8 9 
skw1k,2 3 4 5 6 7 
sl7fb,2 3 4 6 7 8 9 
sl8b9,2 3 4 5 6 7 8 
sleq3,3 4 5 7 8 
sliik,1 2 3 6 7 
slq1j,2 3 6 7 8 
sma9g,2 3 4 5 6 7 8 
smkyk,2 3 4 5 6 7 8 
smnin,1 2 3 6 7 9 
smodk,2 3 4 5 6 7 8 
smowj,2 3 4 5 6 7 8 
smwk1,2 6 7 9 
smwp4,2 3 6 7 9 
sn0ps,2 6 7 9 
sn5kc,2 3 6 7 8 
sngjv,2 3 4 5 6 7 8 
snmmz,2 3 6 7 
snq2n,2 3 6 
sodwx,2 3 6 7 
soixb,2 3 4 5 6 7 8 
soj8w,2 3 6 7 
somli,1 2 3 4 6 7 
soqd1,3 4 6 7 9 
soqn2,2 3 4 5 6 7 8 
sotdn,1 2 3 6 7 
spccu,2 3 4 5 6 7 8 
sphq5,2 3 4 5 6 7 8 
spwb8,2 3 6 7 8 
sq04m,2 3 4 5 6 7 8 
sq6fh,2 3 6 7 
sqfba,2 3 4 6 7 
sqp04,2 3 4 5 6 7 8 
sqprc,2 3 6 7 9 
sqqtt,2 3 6 7 
sqri2,2 3 4 5 6 7 8 
sr3q8,2 3 4 5 6 7 8 
sr3tc,2 3 6 7 9 
sr4bz,2 3 5 6 7 8 
sr7j2,2 3 4 6 7 8 
sr9m8,2 3 4 5 6 7 8 
srgj4,2 3 5 6 7 9 
srmnp,2 3 4 5 6 7 8 
srwzw,2 3 4 5 6 7 8 
srx8k,3 4 6 7 9 
sryt1,2 3 4 5 6 7 8 
ss1yk,2 3 6 7 9 
sshre,2 3 6 7 
ssio7,2 3 4 5 6 7 8 
ssmcg,2 6 7 9 
sspyh,2 3 4 5 6 7 8 
ssrc3,2 3 4 5 6 7 8 
ssv9b,2 3 4 5 6 7 
ssvlw,2 3 4 5 6 7 8 
sszio,2 3 4 5 6 7 8 
st6ar,2 3 4 5 6 7 8 
stb58,2 3 4 5 6 7 9 
sth4l,2 3 6 7 9 
stkp4,2 3 6 7 
str8t,2 3 4 5 6 7 8 
strfv,2 3 4 5 6 7 8 
strum,3 4 5 6 7 8 
sts42,2 3 4 5 6 7 8 
stt0w,2 3 4 5 6 7 8 
stvpl,3 4 7 8 9 
su7gj,2 3 4 5 6 7 8 
suc9g,4 6 9 
sum3n,2 3 6 7 9 
suph9,2 3 4 5 6 7 8 
suxlu,2 3 6 7 8 
suyge,2 3 6 7 9 
sv3ga,2 3 4 5 6 7 8 
sv8so,3 4 5 6 7 8 
sv9js,2 3 6 7 9 
svbvq,2 3 6 7 9 
svd1m,2 3 4 5 6 7 8 
svhfn,2 3 6 7 9 
svj03,2 3 6 7 9 
svqoy,2 3 6 7 9 
svy81,2 3 4 6 7 9 
sw41u,2 3 6 7 
swaad,3 4 5 6 7 8 9 
swatk,2 3 4 5 6 7 8 
swe0q,2 3 4 6 7 8 
swfmd,2 3 4 5 6 7 
swnvb,2 3 4 5 6 7 8 
swqdi,2 3 7 9 
swvkn,2 3 6 7 9 
sww9m,2 3 4 6 7 9 
sx285,3 4 5 7 8 
sx65u,2 3 6 7 9 
sx7dg,2 3 4 5 6 7 8 
sx7iz,2 3 4 5 6 7 8 
sx8ob,2 3 5 6 7 8 
sxefc,2 3 4 6 7 9 
sxloj,2 3 4 5 6 7 8 
sxr7h,2 3 4 5 6 7 8 
sxscc,2 3 4 5 6 7 8 
sxsuu,2 3 4 5 6 7 8 
sxtfh,2 3 4 5 6 7 
sy0ws,2 3 4 6 7 
sy172,3 4 5 6 7 
sy1aq,2 3 4 5 6 7 8 
sy2ki,2 3 4 5 6 7 8 
sy5zf,2 3 5 6 7 9 
sy908,2 3 4 5 6 7 8 
syk1k,2 3 4 5 6 7 8 
syn0a,1 2 3 5 6 7 9 
sz1x7,3 4 5 6 7 8 
sz5qs,3 4 5 6 7 8 9 
sz628,2 3 4 6 
sz9rg,2 3 6 7 8 9 
szjhp,2 3 4 5 6 7 8 
szp4l,2 3 6 7 
t02ph,2 3 4 6 7 
t0cgj,2 4 6 7 9 
t0fl3,2 3 6 7 
t0gz7,2 3 5 6 7 
t0jzp,2 3 5 6 7 9 
t0rja,2 3 6 7 9 
t0u6w,2 3 4 5 6 7 8 
t0z8k,6 7 9 
t1216,3 4 6 7 8 
t1679,2 3 6 7 
t17uh,2 3 4 5 6 7 8 
t180y,3 4 5 6 7 8 
t1c68,2 3 4 6 7 
t1j0v,2 3 4 5 6 7 8 
t1jb7,2 3 4 5 6 7 8 
t1juc,2 3 4 5 6 7 8 
t1q91,2 3 4 6 7 
t1qjk,4 6 7 9 
t1wjb,2 3 4 5 6 7 8 
t1xkn,2 3 4 5 6 7 8 
t1ynz,2 3 6 7 
t209w,2 3 4 5 6 7 8 
t2183,2 3 4 5 6 7 8 9 
t26ew,2 3 4 5 6 7 
t27cn,2 3 4 5 6 7 8 
t287x,3 4 5 6 7 8 
t28dg,2 3 4 6 7 8 
t299e,2 3 4 5 6 7 8 
t2iob,2 3 4 5 6 7 8 
t2j5h,2 4 5 6 
t33yo,2 3 4 5 6 7 8 
t3ce4,2 3 4 5 6 7 8 
t3rjn,2 3 5 6 7 
t3yli,2 3 5 6 7 8 
t42qz,2 3 4 5 6 7 8 
t48j9,2 4 6 7 
t4cvp,2 3 6 7 
t4hm1,3 4 5 6 7 8 
t4il7,2 3 6 7 
t4jtu,3 6 7 9 
t4qx0,2 3 4 5 6 7 8 
t4rlt,2 3 4 5 6 7 8 
t4sl1,2 3 4 5 6 7 8 
t4vxz,2 3 4 6 7 
t4wvy,2 3 4 5 6 7 8 
t4zr8,2 3 4 5 6 7 8 
t4zsb,2 3 6 7 
t548y,2 3 6 7 9 
t552h,2 3 4 5 6 7 8 
t5agq,2 3 6 7 9 
t5d3o,2 6 7 9 
t5fgw,2 3 4 6 7 8 9 
t5hrw,2 3 4 5 6 7 8 
t5w2l,2 3 4 5 6 7 8 9 
t5yfe,2 3 4 5 6 7 8 
t5zaf,2 3 6 7 9 
t65ef,2 3 6 7 8 
t65r3,2 3 6 7 9 
t67kb,2 3 4 5 6 7 8 9 
t6d3a,2 3 4 5 6 7 8 
t6ftq,3 4 5 7 9 
t6hle,2 3 4 5 6 7 8 
t6hzw,2 3 6 7 
t6mxo,3 4 5 6 7 
t6o2p,2 3 6 7 
t6qbq,2 3 4 5 6 7 8 
t6tfo,2 3 4 5 6 7 
t70wp,2 3 4 5 6 7 8 
t7dnb,2 3 4 5 6 7 8 
t7i6g,2 3 4 5 6 7 8 
t7m8d,2 3 4 5 6 7 8 
t7ok0,3 4 5 6 7 8 
t7tc5,4 5 7 8 9 
t7uog,2 3 5 6 7 8 
t7wbv,2 3 4 5 7 9 
t80an,2 6 7 9 
t8az4,2 3 4 5 6 7 8 
t8ckv,2 3 4 5 6 7 8 
t8gh7,2 4 6 9 
t8h5a,2 4 5 6 7 8 
t8i3f,2 3 4 5 6 7 8 
t8jtq,2 3 4 5 6 7 8 
t8kwi,2 4 6 7 9 
t8mh7,3 4 5 6 7 
t8mqn,3 6 7 
t8oh2,2 3 5 6 7 8 9 
t8rqy,2 3 4 5 6 7 8 
t8wku,2 3 4 5 6 7 8 
t8wn7,2 3 4 5 6 7 8 
t93xy,2 3 6 7 9 
t9ezo,1 2 3 4 6 7 8 
t9f0a,2 3 4 5 6 7 8 
t9fwi,2 3 4 5 6 7 8 
t9hg0,2 3 6 7 
t9r2f,2 3 4 5 6 7 8 
t9v9q,2 3 4 5 6 7 8 
ta0k1,2 3 6 7 8 
ta0z5,2 3 4 5 6 7 8 9 
ta1qi,2 3 6 7 9 
ta3ut,2 3 4 5 6 7 9 
ta3uz,2 3 4 5 6 7 8 
tadzy,2 3 4 5 6 7 8 
taeta,3 6 7 
taj9o,2 3 6 7 
tappe,2 3 4 5 6 7 8 
tb67d,1 2 3 4 7 8 9 
tb7ga,2 3 6 7 
tb8gr,2 3 4 6 7 
tc0kn,2 3 4 5 6 7 8 
tc7be,3 4 5 6 7 8 
tcdxg,2 3 4 5 6 7 8 
tcitg,2 3 6 7 
tcjyw,2 3 5 6 7 9 
tcpy6,2 3 6 7 9 
tcsxd,2 3 6 7 9 
tcu2x,3 4 5 6 7 8 
tcykg,2 3 4 5 6 7 8 
tcz16,2 3 4 5 6 7 8 
td2yw,2 3 4 5 6 7 8 
tdehi,3 6 7 9 
tdjcv,2 3 6 7 
tdm9x,2 3 6 7 8 
tea06,1 2 3 4 6 9 
ted09,2 3 4 5 6 7 8 
tegi8,2 6 7 9 
tejlc,2 3 4 5 6 7 8 
teq03,3 5 6 7 
texnt,3 4 5 6 7 
tf13z,2 3 4 5 6 7 8 
tf5uh,2 3 6 7 
tf6z9,2 3 4 5 6 7 8 
tf73f,3 4 5 6 7 8 
tf8b0,2 3 4 5 6 7 9 
tff6m,2 3 4 5 6 7 8 
tffw8,2 9 
tfh7p,2 3 5 6 7 
tfmvd,2 3 4 5 6 7 8 
tfols,2 3 4 5 6 7 8 
tfpim,2 3 4 5 6 7 8 
tfqnn,2 3 6 7 9 
tg6ue,2 3 4 5 6 7 8 
tgd0w,2 3 4 5 6 7 8 
tgfwu,2 3 6 7 9 
tguyl,2 3 5 6 7 
thjo2,7 9 
thnsp,2 3 4 5 6 7 8 
thzwq,2 3 4 5 6 7 8 
ti52g,2 3 5 6 7 8 9 
ti65v,2 3 4 5 6 7 8 
ti6z0,2 3 6 7 9 
tijhm,2 3 4 5 6 7 8 
tik9n,2 3 5 6 7 8 
tiklt,2 3 4 5 6 7 8 
til6h,2 3 4 5 6 7 8 
tim6f,2 3 4 6 7 9 
tiweq,2 3 6 7 9 
tiwra,2 3 4 5 6 7 8 
tiww7,2 3 4 6 7 9 
tizhd,2 3 4 6 7 
tj64x,2 3 4 6 7 8 
tj6xs,2 3 4 6 7 9 
tj9nr,2 3 4 5 6 7 8 
tjhj4,2 3 4 5 6 7 8 
tjr87,2 3 4 6 7 
tjr8b,2 3 4 5 6 7 8 
tjy5a,2 3 4 5 6 7 8 
tk21z,2 3 4 5 6 7 8 
tk27x,2 3 6 7 8 
tk2yj,3 4 5 6 7 8 9 
tk2zr,2 6 7 9 
tk6a9,2 3 4 5 6 7 8 
tkjhp,2 3 4 5 6 7 8 
tkpdg,2 3 4 5 6 7 
tkqy7,2 3 4 6 7 9 
tkr8l,2 3 4 5 6 7 8 
tkt6q,4 5 8 
tkusw,2 3 5 6 7 
tkw37,2 4 6 7 9 
tl3s3,2 3 4 6 7 8 
tlc4c,2 3 6 7 
tlul5,2 3 4 5 6 7 8 
tm3a3,2 3 4 6 7 9 
tm3le,2 3 4 6 7 
tmczx,2 3 6 7 9 
tmeej,2 3 4 5 6 7 8 
tmgbc,2 3 4 5 6 7 8 
tmj6v,2 7 9 
tmlgf,3 6 7 
tmrdj,2 3 4 5 6 7 8 
tmtp0,3 4 5 6 7 8 
tmyv3,2 3 6 7 9 
tn1xs,2 3 4 5 6 7 8 
tn877,2 3 4 6 7 
tnh6z,2 3 6 7 
tnhp2,2 3 4 6 7 
tnhx7,2 3 4 5 6 7 8 
tnwkv,2 3 4 6 7 9 
tnxsa,2 3 4 5 6 7 8 
tnz10,2 3 5 6 7 8 
toisr,4 5 6 7 8 9 
toou6,2 3 4 5 6 7 8 
tophf,2 3 4 5 6 7 8 
tos0c,2 3 6 7 9 
tp099,2 3 4 6 7 9 
tp82a,2 3 6 7 9 
tp8vw,2 3 4 6 7 9 
tpfvt,2 3 4 5 6 7 8 
tpmr6,2 3 4 5 6 7 9 
tq7ww,2 3 4 5 6 7 8 
tq8s0,2 3 4 5 6 7 8 
tq94a,2 3 4 5 6 7 8 
tqb2m,2 3 6 7 9 
tqerq,2 3 4 5 6 7 8 
tqfdm,2 3 6 7 9 
tqm23,2 3 4 5 6 7 8 
tqp7y,2 3 4 5 6 7 8 
tqqi0,2 3 4 5 6 7 8 
tqr90,2 3 4 5 6 7 8 
tqt8m,3 6 7 
tqux1,2 3 6 7 8 9 
tr1m6,2 3 5 6 7 8 9 
tr8kv,2 3 6 7 9 
trd3d,2 3 6 7 8 9 
tri4i,2 3 4 6 7 8 
trnp5,2 3 6 7 9 
ts2c7,2 3 6 7 
tsj06,2 3 4 5 6 7 8 
tsjlt,2 3 4 5 6 7 8 
tsoz8,2 6 7 
tszo6,2 3 5 7 8 
tt34b,2 3 4 5 6 7 8 
ttalp,3 4 5 6 7 8 
ttaod,2 3 4 6 7 9 
ttjt6,2 3 6 9 
ttk23,2 3 6 7 9 
ttpoo,2 3 4 6 7 8 
tttjr,3 4 5 6 7 8 
ttxsc,2 3 4 5 6 7 8 
tu2t1,2 3 5 6 7 
tu7pk,2 3 6 7 9 
tu994,3 4 5 6 7 
tubg1,2 3 5 6 7 8 
tucdw,2 3 4 6 7 8 
tuf2b,2 6 7 9 
tukpc,2 3 4 5 6 7 8 
tukvg,2 3 4 5 6 7 8 
tv74s,2 3 4 5 6 7 8 
tv7q8,2 3 4 5 6 7 8 
tvhjp,2 3 4 5 6 7 9 
tvp3f,2 3 6 7 
tvq8j,2 3 6 7 9 
tvrkl,2 3 6 7 
tvsyo,2 3 4 5 6 7 8 
tvvqz,2 3 6 7 8 
tw1d5,4 5 6 7 9 
tw4mj,2 3 6 7 
tw55v,2 3 4 6 7 
tw74w,2 3 4 6 7 8 
tw7uj,3 4 5 6 7 8 
tw8oy,2 3 4 5 6 8 
twe13,2 3 4 6 7 
twfnp,2 3 4 5 6 7 8 
twicc,2 3 4 5 6 7 8 
twywe,2 6 7 8 9 
txg9y,2 3 6 7 9 
txkxf,2 3 6 7 9 
ty1t1,3 4 5 6 7 8 
tymd5,3 7 9 
